,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
3709,GO:0007272,2.87722549458186e-14,1,14,113,ensheathment of neurons,BP,CLDN11;SOX10;PLLP;FA2H;MAG;PLP1;MYRF;NKX6-2;KLK6;SH3TC2;MAL;UGT8;CNTN2;MBP
4059,GO:0008366,2.87722549458186e-14,1,14,113,axon ensheathment,BP,CLDN11;SOX10;PLLP;FA2H;MAG;PLP1;MYRF;NKX6-2;KLK6;SH3TC2;MAL;UGT8;CNTN2;MBP
10791,GO:0042552,5.26877908842765e-13,1,13,111,myelination,BP,SOX10;PLLP;FA2H;MAG;PLP1;MYRF;NKX6-2;KLK6;SH3TC2;MAL;UGT8;CNTN2;MBP
7013,GO:0022010,7.60299703516346e-13,1,7,17,central nervous system myelination,BP,SOX10;FA2H;MAG;PLP1;MYRF;NKX6-2;CNTN2
8307,GO:0032291,7.60299703516346e-13,1,7,17,axon ensheathment in central nervous system,BP,SOX10;FA2H;MAG;PLP1;MYRF;NKX6-2;CNTN2
10551,GO:0042063,5.8329751442817e-10,0.999999999953119,14,244,gliogenesis,BP,ERBB3;LRP2;SOX10;FA2H;MAG;PLP1;MYRF;EGFR;NKX6-2;SLC45A3;SH3TC2;BOK;CNTN2;GJC2
6707,GO:0019911,1.37890767654741e-09,0.99999999999401,5,10,structural constituent of myelin sheath,MF,PLLP;PLP1;MOBP;MAL;MBP
5123,GO:0014003,2.30610465725457e-09,0.999999999952645,7,38,oligodendrocyte development,BP,SOX10;FA2H;MAG;PLP1;MYRF;NKX6-2;CNTN2
11129,GO:0043209,2.85182766677472e-09,0.99999999981186,11,158,myelin sheath,CC,CLDN11;PLLP;TUBB4A;MAG;PLP1;ERMN;MOBP;MYO1D;CNTN2;MBP;GJC2
13200,GO:0048709,3.38106945976322e-09,0.999999999868155,9,87,oligodendrocyte differentiation,BP,SOX10;FA2H;MAG;PLP1;MYRF;NKX6-2;SLC45A3;BOK;CNTN2
4663,GO:0010001,3.80757942008432e-09,0.999999999699378,12,190,glial cell differentiation,BP,ERBB3;SOX10;FA2H;MAG;PLP1;MYRF;EGFR;NKX6-2;SLC45A3;SH3TC2;BOK;CNTN2
3762,GO:0007417,9.5220492130313e-09,0.999999998197699,23,878,central nervous system development,BP,ARX;DCX;LRP2;SOX10;FA2H;MAG;PLP1;MYRF;HAPLN2;MOG;EGFR;NKX6-2;SLC45A3;KLK6;KNDC1;MAL;UGT8;MYO1D;BOK;CNTN2;APOD;MBP;GJC2
6898,GO:0021782,9.65331570663634e-09,0.999999999530971,9,92,glial cell development,BP,SOX10;FA2H;MAG;PLP1;MYRF;EGFR;NKX6-2;SH3TC2;CNTN2
3751,GO:0007399,9.69007784807994e-08,0.99999997260155,35,2100,nervous system development,BP,ARX;CLDN11;NGFR;ERBB3;DCX;LRP2;SOX10;PLLP;FA2H;MAG;PLP1;MYRF;HAPLN2;RAPGEF5;MOG;EGFR;NKX6-2;GJA1;FZD7;SLC45A3;KLK6;MOBP;SH3TC2;GJB1;KNDC1;MAL;UGT8;MYO1D;BOK;S1PR5;CNTN2;GLDN;APOD;MBP;GJC2
13209,GO:0048731,2.24020744757838e-07,0.999999926160964,50,4025,system development,BP,ARX;CRLF1;ANLN;CLDN11;NGFR;ERBB3;DCX;LRP2;CAPN3;COL9A3;SOX10;PLLP;FA2H;MAG;BVES;PPL;PLP1;MYRF;HAPLN2;PDGFRA;RAPGEF5;ENPP2;MOG;PCSK6;EGFR;NKX6-2;GJA1;FZD7;SLC45A3;ADAMTS4;NNMT;GREM1;KLK6;MOBP;SH3TC2;GJB1;KNDC1;MAL;RASGRP1;DMRT2;UGT8;MYO1D;BOK;S1PR5;CNTN2;GLDN;APOD;MBP;SMOC1;GJC2
11581,GO:0044304,2.75058864317974e-07,0.999999987428176,7,62,main axon,CC,TUBB4A;MAG;ERMN;MYO1D;CNTN2;MBP;GJC2
13269,GO:0048856,3.86912277405654e-07,0.999999868387001,56,4939,anatomical structure development,BP,ARX;CRLF1;ANLN;CLDN11;NGFR;EYA2;ERBB3;CDH19;DCX;LRP2;CAPN3;COL9A3;SOX10;PLLP;FA2H;MAG;BVES;PPL;LDB3;PLP1;MYRF;HAPLN2;PDGFRA;CPM;RAPGEF5;ERMN;ENPP2;MOG;PCSK6;EGFR;NKX6-2;GJA1;FZD7;SLC45A3;ADAMTS4;EDIL3;NNMT;GREM1;KLK6;MOBP;SH3TC2;GJB1;KNDC1;MAL;RASGRP1;DMRT2;UGT8;MYO1D;BOK;S1PR5;CNTN2;GLDN;APOD;MBP;SMOC1;GJC2
3711,GO:0007275,4.91100099740505e-07,0.999999831760411,53,4533,multicellular organism development,BP,ARX;CRLF1;ANLN;CLDN11;NGFR;EYA2;ERBB3;CDH19;DCX;LRP2;CAPN3;COL9A3;SOX10;PLLP;FA2H;MAG;BVES;PPL;PLP1;MYRF;HAPLN2;PDGFRA;RAPGEF5;ENPP2;MOG;PCSK6;EGFR;NKX6-2;GJA1;FZD7;SLC45A3;ADAMTS4;EDIL3;NNMT;GREM1;KLK6;MOBP;SH3TC2;GJB1;KNDC1;MAL;RASGRP1;DMRT2;UGT8;MYO1D;BOK;S1PR5;CNTN2;GLDN;APOD;MBP;SMOC1;GJC2
8941,GO:0033269,1.21449254359329e-06,0.999999997988638,3,4,internode region of axon,CC,TUBB4A;ERMN;MBP
