,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
2636,GO:0005576,1.0996229377052e-12,1,57,3793,extracellular region,CC,LTF;VIM;CP;CHI3L2;MOXD1;CRTAC1;APOL4;TIMP1;SRPX2;SERPINE1;AEBP1;SH3GL2;CCL2;COL1A1;CUX2;LOX;IGFBP2;TNR;GBP1;SPP1;FMOD;PLAU;GDF15;LGALS3;EMILIN2;CHI3L1;POSTN;COL4A2;ANXA1;MDGA2;GNAL;COL6A2;INA;ADAM12;ADM;SERPING1;SPHKAP;C1R;S100A11;PTX3;FABP5;ELFN2;COL3A1;CXCL10;VSTM2A;RIMS2;GRIN1;CD163;SLITRK1;ANXA2;COL4A1;PLA2G2A;SERPINA3;SMOC1;GABBR1;CFI;IFI30
11646,GO:0044421,9.11698751668674e-11,1,50,3312,extracellular region part,CC,LTF;VIM;CP;CHI3L2;MOXD1;CRTAC1;APOL4;TIMP1;SRPX2;SERPINE1;AEBP1;SH3GL2;CCL2;COL1A1;CUX2;LOX;IGFBP2;TNR;SPP1;FMOD;PLAU;GDF15;LGALS3;EMILIN2;CHI3L1;POSTN;COL4A2;ANXA1;GNAL;COL6A2;INA;ADAM12;ADM;SERPING1;SPHKAP;C1R;S100A11;PTX3;FABP5;ELFN2;COL3A1;CXCL10;RIMS2;SLITRK1;ANXA2;COL4A1;PLA2G2A;SERPINA3;SMOC1;CFI
7638,GO:0031012,9.4075568214699e-11,1,19,431,extracellular matrix,CC,CRTAC1;TIMP1;SERPINE1;AEBP1;COL1A1;LOX;TNR;FMOD;LGALS3;EMILIN2;CHI3L1;POSTN;COL4A2;COL6A2;COL3A1;SLITRK1;ANXA2;COL4A1;SMOC1
2667,GO:0005615,1.65367427385118e-10,0.99999999996607,48,3125,extracellular space,CC,LTF;VIM;CP;CHI3L2;MOXD1;CRTAC1;APOL4;TIMP1;SRPX2;SERPINE1;AEBP1;SH3GL2;CCL2;COL1A1;CUX2;LOX;IGFBP2;SPP1;FMOD;PLAU;GDF15;LGALS3;EMILIN2;CHI3L1;POSTN;COL4A2;ANXA1;GNAL;COL6A2;INA;ADAM12;ADM;SERPING1;SPHKAP;C1R;S100A11;PTX3;FABP5;ELFN2;COL3A1;CXCL10;RIMS2;SLITRK1;ANXA2;COL4A1;PLA2G2A;SERPINA3;CFI
11041,GO:0043062,4.48865050454084e-10,0.999999999953981,17,356,extracellular structure organization,BP,FERMT1;TIMP1;SERPINE1;COL1A1;LOX;TNR;SPP1;FMOD;POSTN;COL4A2;COL6A2;ADAM12;PDPN;COL3A1;ANXA2;COL4A1;PLA2G2A
7224,GO:0030198,5.86540909682531e-10,0.99999999994328,16,310,extracellular matrix organization,BP,FERMT1;TIMP1;SERPINE1;COL1A1;LOX;TNR;SPP1;FMOD;POSTN;COL4A2;COL6A2;ADAM12;PDPN;COL3A1;ANXA2;COL4A1
2638,GO:0005578,2.4092111196447e-09,0.999999999719225,16,340,proteinaceous extracellular matrix,CC,CRTAC1;TIMP1;COL1A1;LOX;TNR;FMOD;EMILIN2;CHI3L1;POSTN;COL4A2;COL6A2;COL3A1;SLITRK1;ANXA2;COL4A1;SMOC1
7044,GO:0022610,1.43670187498302e-08,0.999999996811025,27,1168,biological adhesion,BP,TNFRSF12A;LTF;FERMT1;SRPX2;SERPINE1;CCL2;COL1A1;IGFBP2;TNR;GBP1;SPP1;PLAU;LGALS3;EMILIN2;POSTN;ANXA1;COL6A2;CDHR1;ADAM12;PDPN;S100A11;COL3A1;PCDH7;HLA-DQB1;ANXA2;PTPRT;HLA-DQA1
3625,GO:0007155,5.5284786609007e-08,0.999999987179765,26,1161,cell adhesion,BP,TNFRSF12A;FERMT1;SRPX2;SERPINE1;CCL2;COL1A1;IGFBP2;TNR;GBP1;SPP1;PLAU;LGALS3;EMILIN2;POSTN;ANXA1;COL6A2;CDHR1;ADAM12;PDPN;S100A11;COL3A1;PCDH7;HLA-DQB1;ANXA2;PTPRT;HLA-DQA1
13496,GO:0050793,1.74366237920375e-07,0.99999994817779,36,2208,regulation of developmental process,BP,TNFRSF12A;LTF;TYMP;VIM;FERMT1;TIMP1;SRPX2;SERPINE1;CCL2;COL1A1;CUX2;TNR;GBP1;SPP1;GDF15;LGALS3;SNAP25;CHI3L1;POSTN;COL4A2;ANXA1;ADAM12;ADM;SHANK2;PDPN;CSMD3;COL3A1;CXCL10;VSTM2A;RIMS2;GRIN1;SLITRK1;ANXA2;SOCS3;PLA2G2A;SMOC1
760,GO:0001944,1.88124654602207e-07,0.999999965305357,18,610,vasculature development,BP,TNFRSF12A;TYMP;SRPX2;SERPINE1;CCL2;COL1A1;LOX;CHI3L1;COL4A2;ANXA1;ADAM12;ADM;PDPN;COL3A1;CXCL10;ANXA2;SOCS3;COL4A1
19545,GO:1903034,2.01789018244809e-07,0.999999985104136,9,133,regulation of response to wounding,BP,TNFRSF12A;SERPINE1;TNR;SPP1;PLAU;ANXA1;SERPING1;PDPN;ANXA2
16882,GO:0072358,2.25465880632375e-07,0.999999957877659,18,618,cardiovascular system development,BP,TNFRSF12A;TYMP;SRPX2;SERPINE1;CCL2;COL1A1;LOX;CHI3L1;COL4A2;ANXA1;ADAM12;ADM;PDPN;COL3A1;CXCL10;ANXA2;SOCS3;COL4A1
12947,GO:0048167,2.39100884613023e-07,0.999999978484683,10,164,regulation of synaptic plasticity,BP,TNR;SLC8A2;SNAP25;CPLX2;JPH3;KCNB1;SHANK2;RIMS2;GRIN1;SHISA7
515,GO:0001568,5.90281756407782e-07,0.99999988786937,17,586,blood vessel development,BP,TNFRSF12A;TYMP;SRPX2;SERPINE1;CCL2;COL1A1;LOX;CHI3L1;COL4A2;ANXA1;ADAM12;ADM;COL3A1;CXCL10;ANXA2;SOCS3;COL4A1
8207,GO:0032101,5.92414274763255e-07,0.999999887302949,17,646,regulation of response to external stimulus,BP,LTF;SERPINE1;CCL2;TNR;SPP1;PLAU;ANXA1;GPR17;SERPING1;C1R;PDPN;CXCL10;GRIN1;ANXA2;SOCS3;PLA2G2A;CFI
8208,GO:0032102,8.40105832609803e-07,0.999999899676829,11,259,negative regulation of response to external stimulus,BP,LTF;SERPINE1;CCL2;TNR;SPP1;PLAU;GPR17;SERPING1;GRIN1;ANXA2;SOCS3
12700,GO:0046903,1.01440122513468e-06,0.999999722765191,26,1439,secretion,BP,LTF;FERMT1;TIMP1;SERPINE1;ABCC3;STEAP3;GBP1;SPP1;PLAU;LGALS3;SNAP25;CHI3L1;POSTN;ANXA1;CPLX2;ADM;SERPING1;KCNB1;S100A11;PTX3;FABP5;PCDH7;RIMS2;ANXA2;PLA2G2A;SERPINA3
13209,GO:0048731,1.31042632344794e-06,0.999999527993566,50,4025,system development,BP,TNFRSF12A;LTF;TYMP;VIM;CRTAC1;FERMT1;TIMP1;SRPX2;SERPINE1;AEBP1;SH3GL2;CCL2;COL1A1;CUX2;LOX;TNR;SPP1;KCNIP2;FMOD;LGALS3;SNAP25;CHI3L1;POSTN;COL4A2;ANXA1;MDGA2;CPLX2;CDHR1;INA;ADAM12;ADM;CA10;AFF2;SHANK2;PDPN;CSMD3;GABRB3;NNMT;ATCAY;COL3A1;CXCL10;FUT9;RIMS2;GRIN1;SLITRK1;ANXA2;SOCS3;COL4A1;SMOC1;DOK6
2640,GO:0005581,1.4090877363138e-06,0.999999915964565,7,78,collagen trimer,CC,COL1A1;LOX;EMILIN2;COL4A2;COL6A2;COL3A1;COL4A1
18241,GO:0099503,2.10867284738691e-06,0.999999514985389,19,879,secretory vesicle,CC,LTF;MOXD1;TIMP1;SERPINE1;COL1A1;PLAU;LGALS3;SNAP25;CHI3L1;SERPING1;S100A11;PTX3;FABP5;SVOP;PCDH7;GRIN1;ANXA2;PLA2G2A;SERPINA3
13086,GO:0048514,2.5636546492178e-06,0.999999513717857,15,515,blood vessel morphogenesis,BP,TNFRSF12A;TYMP;SRPX2;SERPINE1;CCL2;LOX;CHI3L1;COL4A2;ANXA1;ADAM12;ADM;COL3A1;CXCL10;ANXA2;COL4A1
12070,GO:0045595,2.84154457143819e-06,0.999999157672455,27,1545,regulation of cell differentiation,BP,TNFRSF12A;LTF;VIM;SERPINE1;COL1A1;CUX2;TNR;GBP1;SPP1;GDF15;LGALS3;SNAP25;POSTN;ANXA1;ADM;SHANK2;PDPN;CSMD3;COL3A1;CXCL10;VSTM2A;RIMS2;GRIN1;SLITRK1;SOCS3;PLA2G2A;SMOC1
11833,GO:0045055,2.86490258328199e-06,0.999999384915237,17,715,regulated exocytosis,BP,LTF;TIMP1;SERPINE1;PLAU;LGALS3;SNAP25;CHI3L1;CPLX2;SERPING1;KCNB1;S100A11;PTX3;FABP5;PCDH7;RIMS2;ANXA2;SERPINA3
3523,GO:0006954,2.93279839995043e-06,0.9999994364292,15,591,inflammatory response,BP,SERPINE1;CCL2;SPP1;CHI3L1;ANXA1;GPR17;SERPING1;C1R;PTX3;CXCL10;CD163;SOCS3;PLA2G2A;SERPINA3;CFI
1129,GO:0002548,2.97542607343265e-06,0.99999990635069,5,40,monocyte chemotaxis,BP,SERPINE1;CCL2;LGALS3;ANXA1;CXCL10
8750,GO:0032940,3.11846345913402e-06,0.999999132318529,24,1334,secretion by cell,BP,LTF;FERMT1;TIMP1;SERPINE1;STEAP3;GBP1;SPP1;PLAU;LGALS3;SNAP25;CHI3L1;POSTN;ANXA1;CPLX2;ADM;SERPING1;KCNB1;S100A11;PTX3;FABP5;PCDH7;RIMS2;ANXA2;SERPINA3
3751,GO:0007399,3.20664079150112e-06,0.999998943358503,33,2100,nervous system development,BP,TNFRSF12A;TYMP;VIM;CRTAC1;SRPX2;SH3GL2;CCL2;CUX2;TNR;SPP1;KCNIP2;FMOD;SNAP25;POSTN;ANXA1;MDGA2;CPLX2;CDHR1;INA;ADM;CA10;AFF2;SHANK2;CSMD3;GABRB3;ATCAY;COL3A1;FUT9;RIMS2;GRIN1;SLITRK1;COL4A1;DOK6
3524,GO:0006955,3.73344195953007e-06,0.999998875042191,27,1710,immune response,BP,LTF;VIM;CCL2;COL1A1;GBP1;PLAU;LGALS3;SNAP25;CHI3L1;ANXA1;GPR17;CPLX2;SERPING1;C1R;S100A11;PTX3;FABP5;COL3A1;CXCL10;HLA-DQB1;ANXA2;SOCS3;PLA2G2A;SERPINA3;HLA-DQA1;CFI;IFI30
7184,GO:0030141,3.97628511143005e-06,0.999999123889207,17,750,secretory granule,CC,LTF;MOXD1;TIMP1;SERPINE1;COL1A1;PLAU;LGALS3;SNAP25;CHI3L1;SERPING1;S100A11;PTX3;FABP5;PCDH7;ANXA2;PLA2G2A;SERPINA3
3480,GO:0006887,4.38314366839448e-06,0.999998980762469,18,817,exocytosis,BP,LTF;TIMP1;SERPINE1;PLAU;LGALS3;SNAP25;CHI3L1;ANXA1;CPLX2;SERPING1;KCNB1;S100A11;PTX3;FABP5;PCDH7;RIMS2;ANXA2;SERPINA3
4548,GO:0009611,4.49423729955119e-06,0.999999105030125,15,563,response to wounding,BP,TNFRSF12A;TIMP1;SERPINE1;COL1A1;LOX;TNR;SPP1;PLAU;POSTN;ANXA1;ADM;SERPING1;PDPN;COL3A1;ANXA2
11645,GO:0044420,4.67295833632563e-06,0.999999575499472,8,114,extracellular matrix component,CC,TIMP1;COL1A1;TNR;COL4A2;COL3A1;ANXA2;COL4A1;SMOC1
7191,GO:0030154,4.94791530103095e-06,0.99999816080319,44,3484,cell differentiation,BP,TNFRSF12A;LTF;TYMP;VIM;CRTAC1;SERPINE1;SH3GL2;CCL2;COL1A1;CUX2;TNR;GBP1;SPP1;KCNIP2;FMOD;GDF15;LGALS3;SNAP25;POSTN;COL4A2;ANXA1;MDGA2;CPLX2;CDHR1;INA;ADAM12;ADM;SHANK2;PDPN;CSMD3;GABRB3;ATCAY;COL3A1;CXCL10;VSTM2A;RIMS2;GRIN1;SLITRK1;ANXA2;SOCS3;COL4A1;PLA2G2A;SMOC1;DOK6
13788,GO:0051239,4.96207470070389e-06,0.999998267711562,36,2566,regulation of multicellular organismal process,BP,TNFRSF12A;LTF;TYMP;VIM;FERMT1;TIMP1;SRPX2;SERPINE1;COL1A1;CUX2;KCNIP3;TNR;GBP1;SLC8A2;SPP1;KCNIP2;PLAU;LGALS3;SNAP25;CHI3L1;POSTN;COL4A2;ANXA1;ADAM12;ADM;SERPING1;SHANK2;PDPN;CSMD3;COL3A1;CXCL10;RIMS2;GRIN1;SLITRK1;ANXA2;SMOC1
10624,GO:0042221,5.19700663049573e-06,0.999998053135643,45,3764,response to chemical,BP,TNFRSF12A;LTF;TYMP;VIM;FERMT1;TIMP1;SERPINE1;SH3GL2;CCL2;COL1A1;ABCC3;CUX2;LOX;IGFBP2;TNR;GBP1;SPP1;KCNIP2;FMOD;PLAU;GDF15;LGALS3;CHI3L1;POSTN;COL4A2;ANXA1;COL6A2;GPR17;INA;ADM;KCNB1;GABRB3;NNMT;COL3A1;CXCL10;VSTM2A;GRIN1;HLA-DQB1;ANXA2;SOCS3;COL4A1;RTP5;HLA-DQA1;DOK6;IFI30
7040,GO:0022603,5.45130921987482e-06,0.999998606461483,20,945,regulation of anatomical structure morphogenesis,BP,TNFRSF12A;SRPX2;SERPINE1;CCL2;CUX2;TNR;GBP1;SPP1;GDF15;CHI3L1;POSTN;COL4A2;ANXA1;ADAM12;ADM;PDPN;CXCL10;RIMS2;GRIN1;SLITRK1
8468,GO:0032501,5.46883288624392e-06,0.999997890249105,62,5937,multicellular organismal process,BP,TNFRSF12A;LTF;TYMP;VIM;CRTAC1;FERMT1;TIMP1;SRPX2;SERPINE1;AEBP1;SH3GL2;CCL2;COL1A1;CUX2;LOX;KCNIP3;IGFBP2;TNR;GBP1;SLC8A2;SPP1;KCNIP2;FMOD;PLAU;LGALS3;SNAP25;CHI3L1;POSTN;COL4A2;ANXA1;MDGA2;GNAL;CPLX2;CDHR1;INA;ADAM12;ADM;SERPING1;JPH3;CA10;AFF2;SHANK2;PDPN;CSMD3;GABRB3;NNMT;ATCAY;COL3A1;CXCL10;FUT9;RIMS2;GRIN1;SLITRK1;ANXA2;SOCS3;COL4A1;SHISA7;RTP5;PLA2G2A;SERPINA3;SMOC1;DOK6
4544,GO:0009605,5.54705527646666e-06,0.999998225981361,29,1879,response to external stimulus,BP,LTF;TYMP;SERPINE1;CCL2;COL1A1;IGFBP2;TNR;GBP1;SPP1;PLAU;LGALS3;CHI3L1;POSTN;ANXA1;GPR17;ADM;SERPING1;KCNB1;C1R;PDPN;PTX3;COL3A1;CXCL10;GRIN1;ANXA2;SOCS3;PLA2G2A;CFI;DOK6
10883,GO:0042730,5.63317356135013e-06,0.999999894403556,4,21,fibrinolysis,BP,SERPINE1;PLAU;SERPING1;ANXA2
13163,GO:0048666,5.88125426077117e-06,0.999998436798044,21,1004,neuron development,BP,TNFRSF12A;VIM;CRTAC1;SH3GL2;CUX2;TNR;SPP1;KCNIP2;FMOD;SNAP25;POSTN;CDHR1;ADM;SHANK2;CSMD3;GABRB3;ATCAY;RIMS2;GRIN1;SLITRK1;DOK6
13506,GO:0050806,6.47166882646757e-06,0.999999380381475,8,141,positive regulation of synaptic transmission,BP,CUX2;TNR;SLC8A2;SNAP25;SHANK2;RIMS2;GRIN1;SHISA7
15150,GO:0061041,6.79225708769023e-06,0.999999476160184,7,109,regulation of wound healing,BP,TNFRSF12A;SERPINE1;PLAU;ANXA1;SERPING1;PDPN;ANXA2
19546,GO:1903035,7.60397824870197e-06,0.999999556144341,6,73,negative regulation of response to wounding,BP,SERPINE1;TNR;SPP1;PLAU;SERPING1;ANXA2
487,GO:0001525,7.90472821123846e-06,0.999998558121478,13,434,angiogenesis,BP,TNFRSF12A;TYMP;SRPX2;SERPINE1;CCL2;CHI3L1;COL4A2;ANXA1;ADAM12;ADM;CXCL10;ANXA2;COL4A1
13569,GO:0050896,9.90306663067022e-06,0.999996196088852,70,7420,response to stimulus,BP,TNFRSF12A;LTF;TYMP;VIM;APOL4;FERMT1;TIMP1;SHD;SERPINE1;SH3GL2;CCL2;COL1A1;ABCC3;CUX2;LOX;KCNIP3;IGFBP2;TNR;GBP1;SPP1;KCNIP2;FMOD;PLAU;GDF15;LGALS3;SNAP25;CHI3L1;POSTN;COL4A2;ANXA1;GNAL;COL6A2;GPR17;CPLX2;INA;ADM;SERPING1;SPHKAP;JPH3;KCNB1;C1R;SHANK2;PDPN;S100A11;PTX3;FABP5;GABRB3;NNMT;COL3A1;CXCL10;VSTM2A;KSR2;RIMS2;GRIN1;CD163;HLA-DQB1;ANXA2;SOCS3;COL4A1;SHISA7;RTP5;PLA2G2A;PTPRT;SERPINA3;HLA-DQA1;SMOC1;GABBR1;CFI;DOK6;IFI30
13504,GO:0050804,1.08344502004354e-05,0.999998294934511,11,317,modulation of chemical synaptic transmission,BP,CUX2;TNR;SLC8A2;SNAP25;CPLX2;JPH3;KCNB1;SHANK2;RIMS2;GRIN1;SHISA7
18230,GO:0099177,1.08344502004354e-05,0.999998294934511,11,317,regulation of trans-synaptic signaling,BP,CUX2;TNR;SLC8A2;SNAP25;CPLX2;JPH3;KCNB1;SHANK2;RIMS2;GRIN1;SHISA7
8469,GO:0032502,1.10097719331507e-05,0.999995604422875,57,5296,developmental process,BP,TNFRSF12A;LTF;TYMP;VIM;CRTAC1;FERMT1;TIMP1;SRPX2;SERPINE1;AEBP1;SH3GL2;CCL2;COL1A1;CUX2;LOX;IGFBP2;TNR;GBP1;SPP1;KCNIP2;FMOD;GDF15;LGALS3;SNAP25;CHI3L1;POSTN;COL4A2;ANXA1;MDGA2;CPLX2;CDHR1;INA;ADAM12;ADM;SERPING1;CA10;AFF2;SHANK2;PDPN;FABP5;CSMD3;GABRB3;NNMT;ATCAY;COL3A1;CXCL10;VSTM2A;FUT9;RIMS2;GRIN1;SLITRK1;ANXA2;SOCS3;COL4A1;PLA2G2A;SMOC1;DOK6
4671,GO:0010033,1.134652065584e-05,0.999995827942337,37,2868,response to organic substance,BP,TNFRSF12A;LTF;VIM;FERMT1;TIMP1;SERPINE1;SH3GL2;CCL2;COL1A1;CUX2;LOX;IGFBP2;GBP1;SPP1;FMOD;GDF15;CHI3L1;POSTN;COL4A2;ANXA1;COL6A2;GPR17;INA;ADM;KCNB1;GABRB3;NNMT;COL3A1;CXCL10;VSTM2A;GRIN1;HLA-DQB1;ANXA2;SOCS3;COL4A1;HLA-DQA1;IFI30
