,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
2633,GO:0005576,4.53590074865856e-12,1,56,3750,extracellular region,CC,LTF;VIM;CP;CHI3L2;MOXD1;CHGB;CRTAC1;APOL4;TIMP1;SRPX2;SERPINE1;AEBP1;CCL2;COL1A1;CUX2;IGFBP2;TNR;GBP1;SPP1;PLAU;GDF15;LGALS3;EMILIN2;CHI3L1;POSTN;COL4A2;ANXA1;MDGA2;GNAL;COL6A2;INA;ADAM12;ADM;SERPING1;SPHKAP;MMP14;C1R;S100A11;PTX3;FABP5;ELFN2;COL3A1;CXCL10;RIMS2;GRIN1;DSCAML1;CD163;SLITRK1;ANXA2;COL4A1;PLA2G2A;SERPINA3;SMOC1;COL5A2;CFI;IFI30
7629,GO:0031012,7.83438046837940e-11,1,19,425,extracellular matrix,CC,CRTAC1;TIMP1;SERPINE1;AEBP1;COL1A1;TNR;LGALS3;EMILIN2;CHI3L1;POSTN;COL4A2;COL6A2;MMP14;COL3A1;SLITRK1;ANXA2;COL4A1;SMOC1;COL5A2
11634,GO:0044421,9.50846749664649e-11,1,50,3280,extracellular region part,CC,LTF;VIM;CP;CHI3L2;MOXD1;CRTAC1;APOL4;TIMP1;SRPX2;SERPINE1;AEBP1;CCL2;COL1A1;CUX2;IGFBP2;TNR;SPP1;PLAU;GDF15;LGALS3;EMILIN2;CHI3L1;POSTN;COL4A2;ANXA1;GNAL;COL6A2;INA;ADAM12;ADM;SERPING1;SPHKAP;MMP14;C1R;S100A11;PTX3;FABP5;ELFN2;COL3A1;CXCL10;RIMS2;DSCAML1;SLITRK1;ANXA2;COL4A1;PLA2G2A;SERPINA3;SMOC1;COL5A2;CFI
2664,GO:0005615,1.72423194579811e-10,0.999999999964583,48,3093,extracellular space,CC,LTF;VIM;CP;CHI3L2;MOXD1;CRTAC1;APOL4;TIMP1;SRPX2;SERPINE1;AEBP1;CCL2;COL1A1;CUX2;IGFBP2;SPP1;PLAU;GDF15;LGALS3;EMILIN2;CHI3L1;POSTN;COL4A2;ANXA1;GNAL;COL6A2;INA;ADAM12;ADM;SERPING1;SPHKAP;MMP14;C1R;S100A11;PTX3;FABP5;ELFN2;COL3A1;CXCL10;RIMS2;DSCAML1;SLITRK1;ANXA2;COL4A1;PLA2G2A;SERPINA3;COL5A2;CFI
11030,GO:0043062,3.80833349792815e-10,0.999999999961358,17,352,extracellular structure organization,BP,FERMT1;TIMP1;SERPINE1;COL1A1;TNR;SPP1;POSTN;COL4A2;COL6A2;ADAM12;MMP14;PDPN;COL3A1;ANXA2;COL4A1;PLA2G2A;COL5A2
7215,GO:0030198,4.8480974367589e-10,0.999999999953709,16,306,extracellular matrix organization,BP,FERMT1;TIMP1;SERPINE1;COL1A1;TNR;SPP1;POSTN;COL4A2;COL6A2;ADAM12;MMP14;PDPN;COL3A1;ANXA2;COL4A1;COL5A2
7035,GO:0022610,6.24725472635802e-10,0.999999999877944,29,1163,biological adhesion,BP,TNFRSF12A;LTF;FERMT1;SRPX2;SERPINE1;CCL2;COL1A1;IGFBP2;TNR;GBP1;SPP1;HOXA7;PLAU;LGALS3;EMILIN2;POSTN;ANXA1;COL6A2;CDHR1;ADAM12;MMP14;PDPN;S100A11;COL3A1;PCDH7;DSCAML1;HLA-DQB1;ANXA2;PTPRT
3622,GO:0007155,2.62338784255518e-09,0.999999999466621,28,1156,cell adhesion,BP,TNFRSF12A;FERMT1;SRPX2;SERPINE1;CCL2;COL1A1;IGFBP2;TNR;GBP1;SPP1;HOXA7;PLAU;LGALS3;EMILIN2;POSTN;ANXA1;COL6A2;CDHR1;ADAM12;MMP14;PDPN;S100A11;COL3A1;PCDH7;DSCAML1;HLA-DQB1;ANXA2;PTPRT
13774,GO:0051239,4.58548759415288e-09,0.999999998763794,42,2551,regulation of multicellular organismal process,BP,TNFRSF12A;LTF;TYMP;VIM;IGF2BP2;FERMT1;TIMP1;SRPX2;SERPINE1;COL1A1;CUX2;KCNIP3;TNR;GBP1;SLC8A2;SPP1;KCNIP2;HOXA7;PLAU;LGALS3;CHI3L1;POSTN;COL4A2;ANXA1;IGF2BP3;MMD2;ADAM12;ADM;SERPING1;MMP14;SHANK2;PDPN;CSMD3;CACNG2;COL3A1;CXCL10;RIMS2;GRIN1;SLITRK1;ANXA2;SMOC1;COL5A2
13482,GO:0050793,1.45164276411675e-08,0.999999996043524,38,2200,regulation of developmental process,BP,TNFRSF12A;LTF;TYMP;VIM;FERMT1;TIMP1;SRPX2;SERPINE1;CCL2;COL1A1;CUX2;TNR;GBP1;SPP1;HOXA7;GDF15;LGALS3;CHI3L1;POSTN;COL4A2;ANXA1;MMD2;ADAM12;ADM;MMP14;SHANK2;PDPN;CSMD3;COL3A1;CXCL10;RIMS2;GRIN1;SLITRK1;ANXA2;SOCS3;PLA2G2A;SMOC1;COL5A2
2635,GO:0005578,1.66130539415534e-08,0.999999997918299,15,337,proteinaceous extracellular matrix,CC,CRTAC1;TIMP1;COL1A1;TNR;EMILIN2;CHI3L1;POSTN;COL4A2;COL6A2;COL3A1;SLITRK1;ANXA2;COL4A1;SMOC1;COL5A2
760,GO:0001944,3.25458917095682e-08,0.999999994395092,19,607,vasculature development,BP,TNFRSF12A;TYMP;SRPX2;SERPINE1;CCL2;COL1A1;HOXA7;CHI3L1;COL4A2;ANXA1;ADAM12;ADM;MMP14;PDPN;COL3A1;CXCL10;ANXA2;SOCS3;COL4A1
16860,GO:0072358,3.96002718389567e-08,0.99999999309034,19,615,cardiovascular system development,BP,TNFRSF12A;TYMP;SRPX2;SERPINE1;CCL2;COL1A1;HOXA7;CHI3L1;COL4A2;ANXA1;ADAM12;ADM;MMP14;PDPN;COL3A1;CXCL10;ANXA2;SOCS3;COL4A1
