,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
11662,GO:0044456,3.231560939125e-25,1,38,697,synapse part,CC,CACNG3;SYT13;GABRA1;PTPRN;SYT1;CAMK2A;RIMS1;RPH3A;NEFH;SLC17A7;DNM1;NEURL1;GABRA4;GABRG2;SLC30A3;CNR1;IQSEC3;HPCA;PACSIN1;SNAP25;SYT4;CHRM3;GAD2;UNC13C;GABRB2;TENM2;GABRA2;NRGN;SYN2;GNG3;KCNC2;KCNK9;GRIN1;DDN;SV2B;CCK;SLC6A17;GRIN2B
17771,GO:0097458,1.6277343815971e-24,1,49,1418,neuron part,CC,CACNG3;CAMK1G;SYT13;GABRA1;PTPRN;NGEF;SYT1;CAMK2A;RIMS1;RPH3A;NEFH;EEF1A2;STMN2;NEFM;SLC17A7;EPHB6;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;SLC30A3;CNR1;HPCA;SLC12A5;PACSIN1;SNAP25;SYT4;CHRM3;GAD2;UNC13C;SLC4A10;GABRB2;TENM2;GABRA2;NRGN;SYN2;GNG3;FABP7;KCNC2;KCNK9;NPTX1;ENC1;GRIN1;DDN;SV2B;CCK;SLC6A17;GRIN2B
11916,GO:0045202,1.53605639633956e-23,1,39,828,synapse,CC,CACNG3;SYT13;GABRA1;PTPRN;SYT1;CAMK2A;SNCB;RIMS1;RPH3A;NEFH;SLC17A7;DNM1;NEURL1;GABRA4;GABRG2;SLC30A3;CNR1;IQSEC3;HPCA;PACSIN1;SNAP25;SYT4;CHRM3;GAD2;UNC13C;GABRB2;TENM2;GABRA2;NRGN;SYN2;GNG3;KCNC2;KCNK9;GRIN1;DDN;SV2B;CCK;SLC6A17;GRIN2B
3702,GO:0007268,3.5175590391116e-23,1,34,598,chemical synaptic transmission,BP,CACNG3;SYT13;GABRA1;SYT1;CAMK2A;SNCB;RIMS1;RPH3A;CELF4;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;CNR1;PRLHR;SLC12A5;VGF;SNAP25;SYT4;CHRM3;GAD2;UNC13C;GABRB2;SHC3;GABRA2;NRGN;SYN2;NPTX1;NEUROD2;GRIN1;SV2B;GRIN2B
18106,GO:0098916,3.5175590391116e-23,1,34,598,anterograde trans-synaptic signaling,BP,CACNG3;SYT13;GABRA1;SYT1;CAMK2A;SNCB;RIMS1;RPH3A;CELF4;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;CNR1;PRLHR;SLC12A5;VGF;SNAP25;SYT4;CHRM3;GAD2;UNC13C;GABRB2;SHC3;GABRA2;NRGN;SYN2;NPTX1;NEUROD2;GRIN1;SV2B;GRIN2B
18242,GO:0099537,4.20920439169941e-23,1,34,601,trans-synaptic signaling,BP,CACNG3;SYT13;GABRA1;SYT1;CAMK2A;SNCB;RIMS1;RPH3A;CELF4;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;CNR1;PRLHR;SLC12A5;VGF;SNAP25;SYT4;CHRM3;GAD2;UNC13C;GABRB2;SHC3;GABRA2;NRGN;SYN2;NPTX1;NEUROD2;GRIN1;SV2B;GRIN2B
18241,GO:0099536,4.47924858167965e-23,1,34,602,synaptic signaling,BP,CACNG3;SYT13;GABRA1;SYT1;CAMK2A;SNCB;RIMS1;RPH3A;CELF4;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;CNR1;PRLHR;SLC12A5;VGF;SNAP25;SYT4;CHRM3;GAD2;UNC13C;GABRB2;SHC3;GABRA2;NRGN;SYN2;NPTX1;NEUROD2;GRIN1;SV2B;GRIN2B
10993,GO:0043005,9.23429179326572e-20,1,40,1134,neuron projection,CC,CAMK1G;GABRA1;PTPRN;NGEF;SYT1;CAMK2A;RPH3A;NEFH;STMN2;NEFM;SLC17A7;EPHB6;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;SLC30A3;CNR1;HPCA;SLC12A5;PACSIN1;SNAP25;SYT4;CHRM3;GAD2;UNC13C;SLC4A10;GABRB2;TENM2;GABRA2;NRGN;GNG3;KCNC2;NPTX1;GRIN1;DDN;SV2B;CCK;GRIN2B
3701,GO:0007267,2.60361514388937e-18,1,42,1434,cell-cell signaling,BP,CACNG3;SYT13;GABRA1;NNAT;PTPRN;SYT1;CAMK2A;SNCB;RIMS1;RPH3A;CELF4;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;IGFBP2;CNR1;PRLHR;SLC12A5;VGF;SNAP25;SYT4;CHRM3;GAD2;UNC13C;CXCL14;GABRB2;SHC3;GABRA2;NRGN;SYN2;VSNL1;KCNC2;NPTX1;NEUROD2;PCSK1;GRIN1;SV2B;NMB;GRIN2B
18029,GO:0098793,4.26180884314268e-18,1,24,355,presynapse,CC,SYT13;PTPRN;SYT1;CAMK2A;RIMS1;RPH3A;SLC17A7;DNM1;SLC30A3;CNR1;PACSIN1;SNAP25;SYT4;CHRM3;GAD2;UNC13C;GABRA2;SYN2;KCNC2;KCNK9;GRIN1;SV2B;CCK;SLC6A17
