,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
11091,GO:0043209,0,1,9,45,myelin sheath,CC,PLLP;TUBB4A;MAG;PLP1;ERMN;MYO1D;CNTN2;MBP;GJC2
3673,GO:0007272,2.03946549741701e-14,1,15,134,ensheathment of neurons,BP,CLDN11;BCAS1;SOX10;PLLP;FA2H;MAG;PLP1;MYRF;GAL3ST1;NKX6-2;KLK6;MAL;UGT8;CNTN2;MBP
4020,GO:0008366,2.03946549741701e-14,1,15,134,axon ensheathment,BP,CLDN11;BCAS1;SOX10;PLLP;FA2H;MAG;PLP1;MYRF;GAL3ST1;NKX6-2;KLK6;MAL;UGT8;CNTN2;MBP
10754,GO:0042552,3.38719896544423e-13,1,14,132,myelination,BP,BCAS1;SOX10;PLLP;FA2H;MAG;PLP1;MYRF;GAL3ST1;NKX6-2;KLK6;MAL;UGT8;CNTN2;MBP
6995,GO:0022010,4.73523547343154e-11,1,7,21,central nervous system myelination,BP,SOX10;FA2H;MAG;PLP1;MYRF;NKX6-2;CNTN2
8279,GO:0032291,4.73523547343154e-11,1,7,21,axon ensheathment in central nervous system,BP,SOX10;FA2H;MAG;PLP1;MYRF;NKX6-2;CNTN2
3675,GO:0007275,1.03983702262728e-09,0.999999999725379,61,4743,multicellular organism development,BP,CRLF1;ANLN;CLDN11;STMN4;NGFR;EYA2;BCAS1;ERBB3;FGFR3;CDH19;DCX;LRP2;TF;CAPN3;SOX10;PLLP;FA2H;MAG;BVES;PPL;TRIM67;GJB6;LDB3;PLP1;MYRF;GAL3ST1;RPS4Y1;HAPLN2;PDGFRA;GPNMB;RAPGEF5;ENPP2;MOG;PCSK6;EGFR;NKX6-2;ANK3;GJA1;FZD7;ACAN;SLC45A3;ADAMTS4;EDIL3;CTHRC1;GREM1;KLK6;MOBP;GJB1;SGCD;KNDC1;MAL;DMRT2;UGT8;MYO1D;BOK;CNTN2;GLDN;APOD;MYT1;MBP;GJC2
6687,GO:0019911,1.49759187432628e-09,0.999999999993346,5,10,structural constituent of myelin sheath,MF,PLLP;PLP1;MOBP;MAL;MBP
13088,GO:0048731,1.86465600572078e-09,0.999999999478294,57,4260,system development,BP,CRLF1;ANLN;CLDN11;STMN4;NGFR;BCAS1;ERBB3;FGFR3;DCX;LRP2;TF;CAPN3;SOX10;PLLP;FA2H;MAG;BVES;PPL;TRIM67;GJB6;LDB3;PLP1;MYRF;GAL3ST1;HAPLN2;PDGFRA;GPNMB;RAPGEF5;ENPP2;MOG;PCSK6;EGFR;NKX6-2;ANK3;GJA1;FZD7;ACAN;SLC45A3;ADAMTS4;CTHRC1;GREM1;KLK6;MOBP;GJB1;SGCD;KNDC1;MAL;DMRT2;UGT8;MYO1D;BOK;CNTN2;GLDN;APOD;MYT1;MBP;GJC2
3715,GO:0007399,2.46583311548783e-09,0.999999999367978,40,2236,nervous system development,BP,CLDN11;STMN4;NGFR;BCAS1;ERBB3;DCX;LRP2;SOX10;PLLP;FA2H;MAG;TRIM67;PLP1;MYRF;GAL3ST1;HAPLN2;RAPGEF5;MOG;EGFR;NKX6-2;ANK3;GJA1;FZD7;ACAN;SLC45A3;CTHRC1;KLK6;MOBP;GJB1;KNDC1;MAL;UGT8;MYO1D;BOK;CNTN2;GLDN;APOD;MYT1;MBP;GJC2
