,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
11674,GO:0044456,4.37556712425591e-19,1,33,704,synapse part,CC,SYT13;GABRA1;PTPRN;LZTS1;SYT1;CAMK2A;RPH3A;RIMS4;SYTL4;SLC17A7;DNM1;NEURL1;GABRA4;CRYAB;GABRG2;SLC30A3;CNR1;IQSEC3;HPCA;PACSIN1;SNAP25;SYT4;CHRM3;GABRB2;TENM2;NRGN;GNG3;KCNC2;KCNK9;DDN;SV2B;SLC6A17;GRIN2B
17793,GO:0097458,3.29151399702365e-17,1,42,1425,neuron part,CC,CAMK1G;SYT13;GABRA1;PTPRN;LZTS1;SYT1;CAMK2A;RPH3A;KIF4A;RIMS4;EEF1A2;SYTL4;STMN2;NEFM;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;CRYAB;GABRG2;SLC30A3;CNR1;HPCA;PACSIN1;SNAP25;SYT4;CHRM3;SLC4A10;GABRB2;TENM2;NRGN;GNG3;FABP7;KCNC2;KCNK9;NPTX1;ENC1;DDN;SV2B;SLC6A17;GRIN2B
11929,GO:0045202,9.57447677727892e-17,1,33,835,synapse,CC,SYT13;GABRA1;PTPRN;LZTS1;SYT1;CAMK2A;RPH3A;RIMS4;SYTL4;SLC17A7;DNM1;NEURL1;GABRA4;CRYAB;GABRG2;SLC30A3;CNR1;IQSEC3;HPCA;PACSIN1;SNAP25;SYT4;CHRM3;GABRB2;TENM2;NRGN;GNG3;KCNC2;KCNK9;DDN;SV2B;SLC6A17;GRIN2B
3705,GO:0007268,1.91807504714125e-14,1,26,603,chemical synaptic transmission,BP,SYT13;GABRA1;SYT1;CAMK2A;RPH3A;RIMS4;CELF4;SYTL4;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;CNR1;PRLHR;VGF;SNAP25;SYT4;CHRM3;GABRB2;NRGN;NPTX1;NEUROD2;SV2B;GRIN2B
18128,GO:0098916,1.91807504714125e-14,1,26,603,anterograde trans-synaptic signaling,BP,SYT13;GABRA1;SYT1;CAMK2A;RPH3A;RIMS4;CELF4;SYTL4;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;CNR1;PRLHR;VGF;SNAP25;SYT4;CHRM3;GABRB2;NRGN;NPTX1;NEUROD2;SV2B;GRIN2B
18264,GO:0099537,2.21008020288724e-14,1,26,606,trans-synaptic signaling,BP,SYT13;GABRA1;SYT1;CAMK2A;RPH3A;RIMS4;CELF4;SYTL4;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;CNR1;PRLHR;VGF;SNAP25;SYT4;CHRM3;GABRB2;NRGN;NPTX1;NEUROD2;SV2B;GRIN2B
18263,GO:0099536,2.33881507950156e-14,1,26,607,synaptic signaling,BP,SYT13;GABRA1;SYT1;CAMK2A;RPH3A;RIMS4;CELF4;SYTL4;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;CNR1;PRLHR;VGF;SNAP25;SYT4;CHRM3;GABRB2;NRGN;NPTX1;NEUROD2;SV2B;GRIN2B
11004,GO:0043005,7.86589127452824e-14,1,34,1140,neuron projection,CC,CAMK1G;GABRA1;PTPRN;LZTS1;SYT1;CAMK2A;RPH3A;KIF4A;STMN2;NEFM;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;CRYAB;GABRG2;SLC30A3;CNR1;HPCA;PACSIN1;SNAP25;SYT4;CHRM3;SLC4A10;GABRB2;TENM2;NRGN;GNG3;KCNC2;NPTX1;DDN;SV2B;GRIN2B
3704,GO:0007267,6.0353682717641e-13,1,36,1447,cell-cell signaling,BP,SYT13;GABRA1;PTPRN;ASPM;SYT1;CAMK2A;RPH3A;RIMS4;CELF4;SYTL4;SLC17A7;NPTX2;DNM1;NEURL1;GABRA4;GABRG2;IGFBP2;CNR1;PRLHR;VGF;SNAP25;SYT4;CHRM3;SFRP2;CXCL14;GABRB2;DAAM2;NRGN;VSNL1;KCNC2;NPTX1;NEUROD2;PCSK1;SV2B;NMB;GRIN2B
17582,GO:0097060,6.76776804556901e-13,1,19,303,synaptic membrane,CC,GABRA1;LZTS1;SYT1;CAMK2A;RIMS4;DNM1;NEURL1;GABRA4;CRYAB;GABRG2;CNR1;IQSEC3;SNAP25;CHRM3;GABRB2;TENM2;KCNC2;DDN;GRIN2B
